,0
5714,574.548584
5715,574.573853
5716,574.700134
5717,574.851746
5718,574.801208
5719,574.813843
5720,574.914856
5721,574.86438
5722,574.839111
5723,574.801208
5724,574.586487
5725,574.53595
5726,574.750671
5727,574.826477
5728,574.77594
5729,574.788574
5730,574.750671
5731,574.725403
5732,574.763306
5733,574.6875
5734,574.649597
5735,574.725403
5736,574.763306
5737,574.763306
5738,574.674866
5739,574.624329
5740,574.649597
5741,574.6875
5742,574.725403
5743,574.700134
5744,574.611694
5745,574.523315
5746,574.573853
5747,574.700134
5748,574.77594
5749,574.763306
5750,574.725403
5751,574.763306
5752,574.738037
5753,574.725403
5754,574.763306
5755,574.674866
5756,574.599121
5757,574.561218
5758,574.498047
5759,574.498047
5760,574.649597
5761,574.77594
5762,574.763306
5763,574.725403
5764,574.674866
5765,574.738037
5766,574.738037
5767,574.573853
5768,574.573853
5769,574.674866
5770,574.636963
5771,574.636963
5772,574.738037
5773,574.763306
5774,574.712769
5775,574.649597
5776,574.674866
5777,574.700134
5778,574.712769
5779,574.788574
5780,574.788574
5781,574.738037
5782,574.712769
5783,574.6875
5784,574.662231
5785,574.611694
5786,574.636963
5787,574.788574
5788,574.876953
5789,574.788574
5790,574.662231
5791,574.599121
5792,574.611694
5793,574.662231
5794,574.636963
5795,574.636963
5796,574.700134
5797,574.700134
5798,574.6875
5799,574.712769
5800,574.712769
5801,574.725403
5802,574.750671
5803,574.750671
5804,574.763306
5805,574.738037
5806,574.624329
5807,574.548584
5808,574.624329
5809,574.674866
5810,574.636963
5811,574.712769
5812,574.77594
5813,574.763306
5814,574.826477
5815,574.889587
5816,574.86438
5817,574.700134
5818,574.498047
5819,574.472778
5820,574.599121
5821,574.6875
5822,574.788574
5823,574.914856
5824,574.851746
5825,574.788574
5826,574.826477
5827,574.788574
5828,574.738037
5829,574.725403
5830,574.77594
5831,574.826477
5832,574.801208
5833,574.77594
5834,574.77594
5835,574.77594
5836,574.77594
5837,574.763306
5838,574.750671
5839,574.712769
5840,574.624329
5841,574.586487
5842,574.611694
5843,574.662231
5844,574.700134
5845,574.649597
5846,574.674866
5847,574.763306
5848,574.725403
5849,574.662231
5850,574.662231
5851,574.712769
5852,574.801208
5853,574.788574
5854,574.624329
5855,574.561218
5856,574.636963
5857,574.712769
5858,574.763306
5859,574.6875
5860,574.561218
5861,574.498047
5862,574.548584
5863,574.636963
5864,574.586487
5865,574.573853
5866,574.636963
5867,574.636963
5868,574.636963
5869,574.700134
5870,574.839111
5871,574.92749
5872,574.801208
5873,574.624329
5874,574.611694
5875,574.6875
5876,574.6875
5877,574.573853
5878,574.573853
5879,574.700134
5880,574.712769
5881,574.725403
5882,574.86438
5883,574.839111
5884,574.662231
5885,574.750671
5886,574.876953
5887,574.86438
5888,574.826477
5889,574.700134
5890,574.662231
5891,574.851746
5892,575.079102
5893,574.965393
5894,574.788574
5895,574.801208
5896,574.6875
5897,574.599121
5898,574.624329
5899,574.700134
5900,574.813843
5901,574.826477
5902,574.826477
5903,574.77594
5904,574.712769
5905,574.788574
5906,574.712769
5907,574.561218
5908,574.586487
5909,574.624329
5910,574.636963
5911,574.674866
5912,574.725403
5913,574.826477
5914,574.889587
5915,574.826477
5916,574.813843
5917,574.813843
5918,574.674866
5919,574.586487
5920,574.662231
5921,574.750671
5922,574.77594
5923,574.750671
5924,574.763306
5925,574.788574
5926,574.763306
5927,574.738037
5928,574.649597
5929,574.649597
5930,574.700134
5931,574.611694
5932,574.586487
5933,574.611694
5934,574.674866
5935,574.77594
5936,574.763306
5937,574.649597
5938,574.649597
5939,574.801208
5940,574.77594
5941,574.674866
5942,574.649597
5943,574.573853
5944,574.53595
5945,574.561218
5946,574.674866
5947,574.738037
5948,574.700134
5949,574.750671
5950,574.801208
5951,574.801208
5952,574.738037
5953,574.636963
5954,574.649597
5955,574.763306
5956,574.750671
5957,574.599121
5958,574.510681
5959,574.649597
5960,574.826477
5961,574.712769
5962,574.561218
5963,574.586487
5964,574.738037
5965,574.902222
5966,574.92749
5967,574.889587
5968,574.889587
5969,574.826477
5970,574.763306
5971,574.813843
5972,574.839111
5973,574.725403
5974,574.523315
5975,574.548584
5976,574.750671
5977,574.826477
5978,574.738037
5979,574.636963
5980,574.662231
5981,574.548584
5982,574.384338
5983,574.472778
5984,574.561218
5985,574.599121
5986,574.649597
5987,574.725403
5988,574.801208
5989,574.712769
5990,574.636963
5991,574.674866
5992,574.725403
5993,574.662231
5994,574.586487
5995,574.624329
5996,574.674866
5997,574.6875
5998,574.586487
5999,574.523315
6000,574.611694
6001,574.700134
6002,574.712769
6003,574.763306
6004,574.801208
6005,574.674866
6006,574.611694
6007,574.6875
6008,574.674866
6009,574.573853
6010,574.586487
6011,574.763306
6012,574.86438
6013,574.813843
6014,574.700134
6015,574.624329
6016,574.6875
6017,574.738037
6018,574.725403
6019,574.674866
6020,574.561218
6021,574.53595
6022,574.611694
6023,574.561218
6024,574.485413
6025,574.561218
6026,574.611694
6027,574.624329
6028,574.801208
6029,574.952759
6030,574.889587
6031,574.902222
6032,574.990662
6033,574.876953
6034,574.636963
6035,574.53595
6036,574.573853
6037,574.599121
6038,574.636963
6039,574.700134
6040,574.738037
6041,574.700134
6042,574.573853
6043,574.561218
6044,574.6875
6045,574.763306
6046,574.649597
6047,574.561218
6048,574.6875
6049,574.674866
6050,574.498047
6051,574.510681
6052,574.750671
6053,574.86438
6054,574.738037
6055,574.674866
6056,574.674866
6057,574.636963
6058,574.624329
6059,574.636963
6060,574.700134
6061,574.813843
6062,574.952759
6063,574.940125
6064,574.712769
6065,574.53595
6066,574.573853
6067,574.624329
6068,574.586487
6069,574.611694
6070,574.599121
6071,574.53595
6072,574.510681
6073,574.53595
6074,574.674866
6075,574.750671
6076,574.712769
6077,574.738037
6078,574.750671
6079,574.750671
6080,574.826477
6081,574.788574
6082,574.624329
6083,574.573853
6084,574.6875
6085,574.725403
6086,574.674866
6087,574.674866
6088,574.674866
6089,574.599121
6090,574.548584
6091,574.700134
6092,574.788574
6093,574.763306
6094,574.700134
6095,574.636963
6096,574.700134
6097,574.712769
6098,574.611694
6099,574.599121
6100,574.649597
6101,574.662231
6102,574.763306
6103,574.801208
6104,574.662231
6105,574.599121
6106,574.725403
6107,574.826477
6108,574.738037
6109,574.573853
6110,574.599121
6111,574.77594
6112,574.77594
6113,574.662231
6114,574.573853
6115,574.485413
6116,574.510681
6117,574.599121
6118,574.700134
6119,574.86438
6120,574.851746
6121,574.636963
6122,574.53595
6123,574.573853
6124,574.586487
6125,574.649597
6126,574.801208
6127,574.763306
6128,574.649597
6129,574.674866
6130,574.750671
6131,574.86438
6132,574.839111
6133,574.763306
6134,574.813843
6135,574.712769
6136,574.548584
6137,574.561218
6138,574.523315
6139,574.523315
6140,574.712769
6141,574.763306
6142,574.725403
6143,574.826477
6144,574.889587
6145,574.839111
6146,574.86438
6147,574.965393
6148,574.851746
6149,574.573853
6150,574.485413
6151,574.611694
6152,574.725403
6153,574.674866
6154,574.586487
6155,574.573853
6156,574.573853
6157,574.662231
6158,574.738037
6159,574.725403
6160,574.725403
6161,574.674866
6162,574.636963
6163,574.674866
6164,574.700134
6165,574.750671
6166,574.839111
6167,574.801208
6168,574.6875
6169,574.624329
6170,574.662231
6171,574.725403
6172,574.6875
6173,574.649597
6174,574.662231
6175,574.712769
6176,574.725403
6177,574.6875
6178,574.662231
6179,574.573853
6180,574.510681
6181,574.561218
6182,574.53595
6183,574.53595
6184,574.611694
6185,574.561218
6186,574.586487
6187,574.725403
6188,574.788574
6189,574.77594
6190,574.649597
6191,574.548584
6192,574.599121
6193,574.6875
6194,574.700134
6195,574.712769
6196,574.712769
6197,574.700134
6198,574.662231
6199,574.498047
6200,574.44751
6201,574.586487
6202,574.674866
6203,574.586487
6204,574.523315
6205,574.561218
6206,569.192871
6207,560.679382
6208,552.405884
6209,549.28595
6210,551.685913
6211,550.473267
6212,548.578613
6213,548.313354
6214,548.199646
6215,547.719666
6216,547.328064
6217,547.264954
6218,547.239685
6219,547.40387
6220,547.593323
6221,547.517578
6222,547.580688
6223,547.871216
6224,548.035461
6225,547.921753
6226,547.593323
6227,547.429138
6228,547.542847
6229,547.669128
6230,547.744934
6231,547.694397
6232,547.64386
6233,547.744934
6234,547.050171
6235,546.140747
6236,546.557556
6237,547.239685
6238,547.441772
6239,547.618591
6240,547.833313
6241,547.681763
6242,547.328064
6243,547.252319
6244,547.353333
6245,547.593323
6246,547.669128
6247,547.593323
6248,547.504944
6249,546.633362
6250,546.00177
6251,546.797546
6252,547.467041
6253,547.656494
6254,547.770203
6255,547.757568
6256,547.896484
6257,547.88385
6258,547.669128
6259,547.631226
6260,547.530212
6261,547.378601
6262,547.568054
6263,547.770203
6264,547.770203
6265,547.681763
6266,547.631226
6267,547.669128
6268,547.744934
6269,547.858582
6270,547.959656
6271,547.757568
6272,547.454407
6273,547.40387
6274,547.441772
6275,547.467041
6276,547.441772
6277,547.542847
6278,547.542847
6279,547.429138
6280,547.416504
6281,547.441772
6282,547.568054
6283,547.517578
6284,546.595459
6285,545.787048
6286,546.052307
6287,546.355469
6288,546.57019
6289,546.772339
6290,547.113342
6291,547.467041
6292,547.580688
6293,547.744934
6294,547.593323
6295,547.214417
6296,547.201782
6297,547.504944
6298,547.656494
6299,547.605957
6300,547.555481
6301,546.696533
6302,545.875488
6303,546.027039
6304,546.00177
6305,546.292297
6306,546.810181
6307,547.125977
6308,547.605957
6309,547.947021
6310,547.770203
6311,547.555481
6312,547.707031
6313,547.568054
6314,547.252319
6315,547.290222
6316,547.504944
6317,547.669128
6318,547.744934
6319,547.681763
6320,547.719666
6321,547.757568
6322,547.618591
6323,547.64386
6324,547.656494
6325,547.580688
6326,547.795471
6327,547.959656
6328,547.782837
6329,547.64386
6330,547.681763
6331,547.7323
6332,547.719666
6333,547.681763
6334,547.618591
6335,547.555481
6336,547.719666
6337,547.845947
6338,547.64386
6339,547.517578
6340,546.898621
6341,546.279663
6342,546.885986
6343,547.365967
6344,547.31543
6345,547.593323
6346,547.934387
6347,547.858582
6348,547.656494
6349,547.707031
6350,547.845947
6351,547.782837
6352,547.631226
6353,546.822815
6354,546.166016
6355,546.65863
6356,546.911255
6357,547.31543
6358,547.7323
6359,547.593323
6360,547.479675
6361,547.416504
6362,547.467041
6363,547.416504
6364,547.227051
6365,547.113342
6366,547.113342
6367,547.214417
6368,547.365967
6369,547.365967
6370,547.264954
6371,547.277588
6372,547.328064
6373,547.353333
6374,547.31543
6375,547.353333
6376,547.441772
6377,547.479675
6378,547.555481
6379,547.542847
6380,547.429138
6381,547.302795
6382,547.328064
6383,547.429138
6384,547.40387
6385,547.264954
6386,547.239685
6387,547.416504
6388,547.593323
6389,547.694397
6390,547.64386
6391,547.593323
6392,547.593323
6393,547.618591
6394,547.694397
6395,547.593323
6396,546.645996
6397,545.93866
6398,546.039673
6399,545.913391
6400,546.380737
6401,546.974426
6402,547.239685
6403,547.719666
6404,547.871216
6405,547.681763
6406,547.568054
6407,547.669128
6408,547.795471
6409,547.782837
6410,547.845947
6411,547.921753
6412,547.88385
6413,547.113342
6414,546.431274
6415,547.189148
6416,547.7323
6417,547.707031
6418,547.795471
6419,547.719666
6420,547.719666
6421,547.845947
6422,547.896484
6423,547.656494
6424,547.441772
6425,547.479675
6426,547.555481
6427,547.719666
6428,547.909119
6429,547.909119
6430,547.782837
6431,547.770203
6432,547.795471
6433,547.631226
6434,547.542847
6435,547.530212
6436,547.479675
6437,547.479675
6438,547.441772
6439,547.49231
6440,547.542847
6441,547.694397
6442,547.921753
6443,547.833313
6444,547.681763
6445,547.757568
6446,547.757568
6447,547.49231
6448,546.683899
6449,546.153381
6450,546.74707
6451,547.227051
6452,547.31543
6453,547.441772
6454,547.479675
6455,547.391235
6456,547.340698
6457,547.49231
6458,547.64386
6459,547.694397
6460,547.707031
6461,547.631226
6462,547.441772
6463,546.65863
6464,546.077576
6465,546.65863
6466,546.961792
6467,547.151245
6468,547.808105
6469,547.921753
6470,547.55542
6471,547.517578
6472,547.7323
6473,547.707031
6474,547.669128
6475,547.757568
6476,547.681763
6477,547.479675
6478,547.391235
6479,547.378601
6480,547.416504
6481,547.631226
6482,547.820679
6483,547.7323
6484,547.618591
6485,547.669128
6486,547.845947
6487,547.97229
6488,547.845947
6489,547.744934
6490,547.770203
6491,547.618591
6492,547.264954
6493,547.088074
6494,547.264954
6495,547.479675
6496,547.580688
6497,547.64386
6498,547.681763
6499,547.618591
6500,546.810181
6501,546.153381
6502,546.368103
6503,546.519714
6504,547.075439
6505,547.605957
6506,547.770203
6507,547.97229
6508,547.909119
6509,547.757568
6510,547.631226
6511,547.429138
6512,547.378601
6513,547.593323
6514,547.618591
6515,546.683899
6516,545.989136
6517,546.304932
6518,546.532288
6519,547.227051
6520,547.820679
6521,547.593323
6522,547.290161
6523,547.201782
6524,547.264954
6525,547.40387
6526,547.479675
6527,547.40387
6528,547.378601
6529,547.391235
6530,547.580688
6531,547.845947
6532,547.757568
6533,547.681763
6534,547.669128
6535,547.40387
6536,547.391235
6537,547.618591
6538,547.757568
6539,547.782837
6540,547.656494
6541,547.681763
6542,547.694397
6543,547.605957
6544,547.64386
6545,547.593323
6546,547.429138
6547,547.479675
6548,547.694397
6549,547.681763
6550,547.7323
6551,547.896484
6552,547.871216
6553,547.921753
6554,547.214417
6555,546.355469
6556,546.557556
6557,546.65863
6558,547.012329
6559,547.618591
6560,547.744934
6561,547.656494
6562,547.605957
6563,547.947021
6564,548.262817
6565,548.073364
6566,547.770203
6567,547.163879
6568,546.721802
6569,546.885986
6570,546.848083
6571,547.239685
6572,547.782837
6573,547.959656
6574,548.035461
6575,547.719666
6576,547.517578
6577,547.681763
6578,547.858582
6579,547.871216
6580,547.631226
6581,547.605957
6582,548.035461
6583,548.250183
6584,548.098572
6585,547.795471
6586,547.580688
6587,547.631226
6588,547.744934
6589,547.845947
6590,547.770203
6591,547.656494
6592,547.681763
6593,547.707031
6594,547.580688
6595,547.353333
6596,547.353333
6597,547.429138
6598,547.378601
6599,547.391235
6600,547.467041
6601,547.530212
6602,547.64386
6603,547.820679
6604,547.138611
6605,546.241821
6606,546.267029
6607,546.494446
6608,547.075439
6609,547.542847
6610,547.530212
6611,547.504944
6612,547.618591
6613,547.744934
6614,547.618591
6615,547.618591
6616,547.669128
6617,547.64386
6618,547.808105
6619,547.138611
6620,546.304932
6621,546.532288
6622,546.784912
6623,547.252319
6624,547.580688
6625,547.467041
6626,547.707031
6627,547.719666
6628,547.391235
6629,547.49231
6630,547.631226
6631,547.49231
6632,547.555481
6633,547.719666
6634,547.808105
6635,547.921753
6636,547.744934
6637,547.31543
6638,547.277588
6639,547.40387
6640,547.365967
6641,547.454407
6642,547.7323
6643,547.997559
6644,547.97229
6645,547.681763
6646,547.542847
6647,547.517578
6648,547.530212
6649,547.757568
6650,547.757568
6651,547.64386
6652,547.858582
6653,547.921753
6654,547.163879
6655,546.494446
6656,546.633362
6657,546.810181
6658,547.264954
6659,547.479675
6660,547.340698
6661,547.504944
6662,547.580688
6663,547.681763
6664,547.833313
6665,547.833313
6666,547.707031
6667,547.605957
6668,547.479675
6669,546.443909
6670,545.723877
6671,546.456543
6672,546.961792
6673,547.290222
6674,547.593323
6675,547.504944
6676,547.441772
6677,547.593323
6678,547.833313
6679,547.845947
6680,547.770203
6681,547.808105
6682,547.744934
6683,547.479675
6684,547.530212
6685,547.656494
6686,547.49231
6687,547.391235
6688,547.391235
6689,547.504944
6690,547.669128
6691,547.744934
6692,547.88385
6693,547.845947
6694,547.49231
6695,547.365967
6696,547.441772
6697,547.517578
6698,547.593323
6699,547.555481
6700,547.580688
6701,547.605957
6702,547.593323
6703,547.757568
6704,547.833313
6705,547.681763
6706,546.936523
6707,546.229187
6708,546.254456
6709,546.393372
6710,546.923889
6711,547.429138
6712,547.605957
6713,547.845947
6714,548.048096
6715,547.921753
6716,547.631226
6717,547.441772
6718,547.290222
6719,547.239685
6720,547.31543
6721,546.936523
6722,546.431274
6723,546.961792
6724,547.391235
6725,547.31543
6726,547.504944
6727,547.871216
6728,548.022827
6729,547.808105
6730,547.694397
6731,547.631226
6732,547.441772
6733,547.277588
6734,547.302795
6735,547.429138
6736,547.328064
6737,547.214417
6738,547.302795
6739,547.504944
6740,547.808105
6741,547.959656
6742,547.97229
6743,547.947021
6744,547.744934
6745,547.49231
6746,547.340698
6747,547.429138
6748,547.504944
6749,547.252319
6750,547.113342
6751,547.340698
6752,547.618591
6753,547.808105
6754,547.795471
6755,547.669128
6756,547.64386
6757,547.7323
6758,547.264954
6759,546.544922
6760,546.41864
6761,546.41864
6762,546.974426
6763,547.530212
6764,547.365967
6765,547.31543
6766,547.328064
6767,547.340698
6768,547.391235
6769,547.49231
6770,547.833313
6771,547.97229
6772,547.808105
6773,546.885986
6774,546.17865
6775,546.633362
6776,546.797546
6777,547.050171
6778,547.530212
6779,547.605957
6780,547.504944
6781,547.555481
6782,547.795471
6783,547.795471
6784,547.694397
6785,547.808105
6786,548.098572
6787,548.022827
6788,547.681763
6789,547.618591
6790,547.694397
6791,547.833313
6792,547.921753
6793,547.782837
6794,547.719666
6795,547.707031
6796,547.631226
6797,547.694397
6798,547.782837
6799,547.64386
6800,547.504944
6801,547.744934
6802,548.022827
6803,547.909119
6804,547.694397
6805,547.757568
6806,547.871216
6807,547.757568
6808,546.949158
6809,546.140747
6810,546.014404
6811,546.102844
6812,546.822815
6813,547.467041
6814,547.580688
6815,547.631226
6816,547.441772
6817,547.302795
6818,547.378601
6819,547.365967
6820,547.378601
6821,547.517578
6822,547.479675
6823,547.353333
6824,547.31543
6825,546.734436
6826,546.254395
6827,546.683899
6828,546.923889
6829,547.189148
6830,547.378601
6831,547.163879
6832,547.391235
6833,547.555481
6834,547.391235
6835,547.605957
6836,547.921753
6837,547.656494
6838,547.252319
6839,547.416504
6840,547.669128
6841,547.467041
6842,547.302795
6843,547.479675
6844,547.605957
6845,547.669128
6846,547.7323
6847,547.719666
6848,547.757568
6849,547.744934
6850,547.555481
6851,547.467041
6852,547.694397
6853,547.757568
6854,547.517578
6855,547.365967
6856,547.441772
6857,547.517578
6858,547.542847
6859,547.656494
6860,547.7323
6861,547.845947
6862,547.82074
6863,547.454407
6864,546.759705
6865,546.406006
6866,546.885986
6867,547.31543
6868,547.429138
6869,547.429138
6870,547.49231
6871,547.64386
6872,547.707031
6873,547.808105
6874,547.833313
6875,547.707031
6876,547.580688
6877,546.860718
6878,546.128113
6879,546.140747
6880,546.203918
6881,546.898621
6882,547.593323
6883,547.669128
6884,547.934387
6885,547.845947
6886,547.504944
6887,547.64386
6888,547.896484
6889,547.770203
6890,547.542847
6891,547.568054
6892,547.64386
6893,547.568054
6894,547.467041
6895,547.454407
6896,547.353333
6897,547.353333
6898,547.479675
6899,547.40387
6900,547.290222
6901,547.302795
6902,547.40387
6903,547.365967
6904,547.31543
6905,547.504944
6906,547.530212
6907,547.328064
6908,547.429138
6909,547.542847
6910,547.416504
6911,547.517578
6912,547.580688
6913,547.530212
6914,547.669128
6915,547.694397
6916,547.555481
6917,547.504944
6918,546.696533
6919,545.888123
6920,546.064941
6921,546.216553
6922,546.74707
6923,547.517578
6924,547.88385
6925,547.858582
6926,547.707031
6927,547.593323
6928,547.391235
6929,547.40387
6930,547.555481
6931,547.694397
6932,547.719666
6933,546.936523
6934,546.115479
6935,546.267029
6936,546.645996
6937,547.416504
6938,548.085938
6939,547.757568
6940,547.429138
6941,547.568054
6942,547.618591
6943,547.681763
6944,547.757568
6945,547.618591
6946,547.631226
6947,547.808105
6948,547.744934
6949,547.454407
6950,547.302795
6951,547.416504
6952,547.593323
6953,547.719666
6954,547.808105
6955,547.808105
6956,547.719666
6957,547.605957
6958,547.40387
6959,547.467041
6960,547.782837
6961,547.681763
6962,547.365967
6963,547.328064
6964,547.580688
6965,547.909119
6966,548.022827
6967,547.97229
6968,547.896484
6969,547.757568
6970,546.835449
6971,546.001831
6972,546.342834
6973,546.633362
6974,547.024963
6975,547.631226
6976,547.7323
6977,547.542847
6978,547.504944
6979,547.605957
6980,547.479675
6981,547.290222
6982,547.239685
6983,547.40387
6984,547.681763
6985,547.037537
6986,546.166016
6987,546.17865
6988,546.342834
6989,546.949158
6990,547.568054
6991,547.656494
6992,547.618591
6993,547.555481
6994,547.64386
6995,547.605957
6996,547.353333
6997,547.31543
6998,547.593323
6999,547.504944
7000,547.088074
7001,547.075439
7002,547.290222
7003,547.201782
7004,547.050171
7005,547.31543
7006,547.669128
7007,547.719666
7008,547.517578
7009,547.618591
7010,547.959656
7011,547.947021
7012,547.82074
7013,547.795471
7014,547.770203
7015,547.694397
7016,547.707031
7017,547.580688
7018,547.365967
7019,547.542847
7020,547.744934
7021,547.858582
7022,547.947021
7023,547.795471
7024,547.820679
7025,547.921753
7026,547.201782
7027,546.532288
7028,548.629089
7029,551.130127
7030,550.422791
7031,548.325989
7032,547.997559
7033,549.67749
7034,550.031189
7035,549.058594
7036,549.475403
7037,550.435364
7038,560.262573
7039,572.363342
7040,574.826477
7041,574.763306
7042,574.77594
7043,574.839111
7044,574.914856
7045,574.940125
7046,574.902222
7047,574.77594
7048,574.662231
7049,574.649597
7050,574.636963
7051,574.624329
7052,574.725403
7053,574.851746
7054,574.914856
7055,574.952759
7056,574.92749
7057,574.889587
7058,574.801208
7059,574.725403
7060,574.712769
7061,574.649597
7062,574.53595
7063,574.561218
7064,574.674866
7065,574.636963
7066,574.561218
7067,574.611694
7068,574.649597
7069,574.53595
7070,574.599121
7071,574.750671
7072,574.624329
7073,574.53595
7074,574.573853
7075,574.573853
7076,574.649597
7077,574.801208
7078,574.851746
7079,574.738037
7080,574.624329
7081,574.611694
7082,574.611694
7083,574.674866
7084,574.801208
7085,574.813843
7086,574.750671
7087,574.6875
7088,574.700134
7089,574.813843
7090,574.826477
7091,574.77594
7092,574.788574
7093,574.826477
7094,574.763306
7095,574.649597
7096,574.611694
7097,574.649597
7098,574.738037
7099,574.801208
7100,574.889587
7101,574.965393
7102,574.990662
7103,574.889587
7104,574.763306
7105,574.788574
7106,574.6875
7107,574.611694
7108,574.826477
7109,574.940125
7110,574.750671
7111,574.624329
7112,574.725403
7113,574.662231
7114,574.485413
7115,574.498047
7116,574.624329
7117,574.725403
7118,574.700134
7119,574.586487
7120,574.611694
7121,574.750671
7122,574.813843
7123,574.851746
7124,574.801208
7125,574.712769
7126,574.649597
7127,574.636963
7128,574.624329
7129,574.611694
7130,574.725403
7131,574.674866
7132,574.599121
7133,574.700134
7134,574.6875
7135,574.636963
7136,574.725403
7137,574.801208
7138,574.649597
7139,574.472778
7140,574.599121
7141,574.839111
7142,574.952759
7143,574.940125
7144,574.788574
7145,574.738037
7146,574.876953
7147,574.86438
7148,574.712769
7149,574.624329
7150,574.548584
7151,574.586487
7152,574.700134
7153,574.738037
7154,574.712769
7155,574.662231
7156,574.662231
7157,574.636963
7158,574.674866
7159,574.712769
7160,574.6875
7161,574.788574
7162,574.813843
7163,574.725403
7164,574.662231
7165,574.674866
7166,574.750671
7167,574.700134
7168,574.649597
7169,574.611694
7170,574.44751
7171,574.498047
7172,574.725403
7173,574.700134
7174,574.573853
7175,574.561218
7176,574.636963
7177,574.674866
7178,574.649597
7179,574.611694
7180,574.53595
7181,574.548584
7182,574.674866
7183,574.77594
7184,574.750671
7185,574.700134
7186,574.712769
7187,574.738037
7188,574.763306
7189,574.788574
7190,574.839111
7191,574.801208
7192,574.712769
7193,574.738037
7194,574.700134
7195,574.624329
7196,574.573853
7197,574.498047
7198,574.53595
7199,574.599121
7200,574.700134
7201,574.77594
7202,574.712769
7203,574.662231
7204,574.624329
7205,574.611694
7206,574.586487
7207,574.523315
7208,574.561218
7209,574.674866
7210,574.750671
7211,574.700134
7212,574.573853
7213,574.636963
7214,574.77594
7215,574.725403
7216,574.599121
7217,574.6875
7218,574.826477
7219,574.750671
7220,574.750671
7221,574.86438
7222,574.876953
7223,574.813843
7224,574.801208
7225,574.801208
7226,574.750671
7227,574.700134
7228,574.662231
7229,574.788574
7230,574.839111
7231,574.725403
7232,574.813843
7233,574.902222
7234,574.801208
7235,574.725403
7236,574.725403
7237,574.700134
7238,574.77594
7239,574.902222
7240,574.876953
7241,574.712769
7242,574.611694
7243,574.738037
7244,574.788574
7245,574.649597
7246,574.53595
7247,574.573853
7248,574.662231
7249,574.6875
7250,574.725403
7251,574.712769
7252,574.674866
7253,574.649597
7254,574.573853
7255,574.573853
7256,574.738037
7257,574.851746
7258,574.649597
7259,574.510681
7260,574.77594
7261,574.839111
7262,574.662231
7263,574.813843
7264,574.952759
7265,574.6875
7266,574.510681
7267,574.599121
7268,574.599121
7269,574.599121
7270,574.624329
7271,574.611694
7272,574.674866
7273,574.763306
7274,574.77594
7275,574.738037
7276,574.725403
7277,574.712769
7278,574.6875
7279,574.738037
7280,574.813843
7281,574.77594
7282,574.763306
7283,574.763306
7284,574.712769
7285,574.6875
7286,574.649597
7287,574.561218
7288,574.523315
7289,574.674866
7290,574.738037
7291,574.725403
7292,574.851746
7293,574.801208
7294,574.662231
7295,574.6875
7296,574.649597
7297,574.624329
7298,574.738037
7299,574.826477
7300,574.750671
7301,574.624329
7302,574.649597
7303,574.624329
7304,574.586487
7305,574.662231
7306,574.725403
7307,574.826477
7308,574.86438
7309,574.712769
7310,574.649597
7311,574.801208
7312,574.889587
7313,574.801208
7314,574.674866
7315,574.611694
7316,574.662231
7317,574.649597
7318,574.472778
7319,574.422241
7320,574.611694
7321,574.801208
7322,574.788574
7323,574.649597
7324,574.662231
7325,574.763306
7326,574.813843
7327,574.851746
7328,574.750671
7329,574.725403
7330,574.876953
7331,574.876953
7332,574.77594
7333,574.826477
7334,574.914856
7335,574.813843
7336,574.725403
7337,574.674866
7338,574.53595
7339,574.561218
7340,574.636963
7341,574.586487
7342,574.599121
7343,574.586487
7344,574.485413
7345,574.498047
7346,574.573853
7347,574.624329
7348,574.636963
7349,574.636963
7350,574.611694
7351,574.510681
7352,574.53595
7353,574.700134
7354,574.586487
7355,574.460144
7356,574.649597
7357,574.674866
7358,574.561218
7359,574.649597
7360,574.674866
7361,574.599121
7362,574.750671
7363,574.813843
7364,574.611694
7365,574.573853
7366,574.700134
7367,574.700134
7368,574.611694
7369,574.624329
7370,574.649597
7371,574.662231
7372,574.725403
7373,574.662231
7374,574.523315
7375,574.611694
7376,574.801208
7377,574.788574
7378,574.674866
7379,574.674866
7380,574.738037
7381,574.738037
7382,574.750671
7383,574.738037
7384,574.662231
7385,574.573853
7386,574.498047
7387,574.53595
7388,574.611694
7389,574.649597
7390,574.662231
7391,574.573853
7392,574.523315
7393,574.636963
7394,574.674866
7395,574.6875
7396,574.763306
7397,574.662231
7398,574.586487
7399,574.662231
7400,574.763306
7401,574.788574
7402,574.611694
7403,574.649597
7404,574.889587
7405,574.826477
7406,574.700134
7407,574.6875
7408,574.712769
7409,574.826477
7410,574.876953
7411,574.826477
7412,574.826477
7413,574.851746
7414,574.801208
7415,574.851746
7416,574.940125
7417,574.801208
7418,574.624329
7419,574.624329
7420,574.674866
7421,574.611755
7422,574.662231
7423,574.826477
7424,574.851746
7425,574.750671
7426,574.649597
7427,574.674866
7428,574.674866
7429,574.611755
7430,574.636963
7431,574.674866
7432,574.624329
7433,574.573853
7434,574.510681
7435,574.460144
7436,574.53595
7437,574.611755
7438,574.674866
7439,574.662231
7440,574.599121
7441,574.599121
7442,574.599121
7443,574.649597
7444,574.6875
7445,574.636963
7446,574.53595
7447,574.485413
7448,574.611694
7449,574.6875
7450,574.611694
7451,574.561218
7452,574.674866
7453,574.839111
7454,574.738037
7455,574.523315
7456,574.510681
7457,574.586487
7458,574.611694
7459,574.738037
7460,574.839111
7461,574.839111
7462,574.839111
